ORDER_NUMBER;VENDOR_ID;VENDOR_NAME;RETAIL_GROUP;EMISION_DATE_PO;ROUTE_LABEL;TOTAL_AMOUNT;CURRENCY;CATEGORY;INCOTERMS;LOGISTICS_INCOTERM;PRICE_INCOTERM;DEPARTURE_PORT_ID;ARRIVAL_PORT_ID;DATE_THEORICAL_LOAD;DATE_CARGA_PO;CASE_NUMBER_FILE;CONSOLIDATOR_NAME;CUSTOMS_DUA;RECEIPT_NOTE;RECEIPT_NOTE_DATE;FACTORY_PROFORMA_NUMBER;INVOICE;INVOICE_AMOUNT;APPLY_TECHNICAL_NOTE;APPLIES_TLC;REASON;CUSTOMER_TYPE;TRADING_COMPANY;Estado o Etapa;Contenedor;Naviera;Tipo de contenedor;Documento de transito;Solicitud de booking;Autorizacion de booking;Fecha de asignacion de agente de carga;ETD inicial;ETD variable;ATD;ETA Inicial;ETA Variable;ATA;Monto de flete;Factura de flete;Tipo de tarifa;Proveedor de servicio;Ingreso a AF;Salida de Almacen fiscal;Usa Almacen fiscal
6701388;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo CR - FERRETERIA EPA, S.A.;11310,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;125;2025-11-30;2025-11-30;7391;BINTER TRADE LLC. (Dropship CR);-- N/A --;101634;2026-01-15;13;XFH260109;11310,00;false;false;CNY;EPA;OLO6;Transito;MEDU9475864;MSC;Contenedor 40 HC;ASTAOA00304;20-11-25;20-11-25;14/11/2025;16-01-26;23-01-26;24-01-26;27-02-26;14-03-26;;3720;0;NAC;AIR SEA WORLDWIDE;0;0;N
6701390;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo CR - FERRETERIA EPA, S.A.;11310,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;125;2026-04-30;2026-04-30;<null>;BINTER TRADE LLC. (Dropship CR);<null>;<null>;<null>;16;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-16;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701391;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo CR - FERRETERIA EPA, S.A.;11310,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;125;2026-04-30;2026-04-30;<null>;BINTER TRADE LLC. (Dropship CR);<null>;<null>;<null>;16;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-17;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701393;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo CR - FERRETERIA EPA, S.A.;18724,50;USD;<null>;FOB  ;FOB  ;FOB  ;77;125;2025-11-30;2025-11-30;7594;BINTER TRADE LLC. (Dropship CR);-- N/A --;101848;2026-02-19;19;XFH260209;18724,50;false;false;CNY;EPA;OLO6;Transito;CAIU7629297;MSC;Contenedor 40 HC;ASTAOA01656;20-11-25;20-11-25;14/11/2025;06-02-26;22-02-26;22-02-26;29-03-26;29-03-26;;2700;0;NAC;AIR SEA WORLDWIDE;0;0;N
6701394;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo CR - FERRETERIA EPA, S.A.;18764,50;USD;<null>;FOB  ;FOB  ;FOB  ;77;125;2026-04-30;2026-04-30;<null>;BINTER TRADE LLC. (Dropship CR);<null>;<null>;<null>;20;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-20;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701399;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo GT - FERRETERIA EPA, S.A. (Guatemala);11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2026-03-15;2026-03-15;<null>;BINTER TRADE LLC. (Dropship GT);<null>;<null>;<null>;32;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001372-32;0;Contenedor 40 HC;0;12-03-26;12-03-26;09/03/2026;26-03-26;26-03-26;;;;;0;0;0;SPARX;0;0;N
6701400;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo GT - FERRETERIA EPA, S.A. (Guatemala);11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2026-03-15;2026-03-15;<null>;BINTER TRADE LLC. (Dropship GT);<null>;<null>;<null>;33;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001372-33;0;Contenedor 40 HC;0;12-03-26;12-03-26;09/03/2026;26-03-26;26-03-26;;;;;0;0;0;SPARX;0;0;N
6701401;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo GT - FERRETERIA EPA, S.A. (Guatemala);11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2026-03-15;2026-03-15;<null>;BINTER TRADE LLC. (Dropship GT);<null>;<null>;<null>;34;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001372-34;0;Contenedor 40 HC;0;12-03-26;12-03-26;09/03/2026;26-03-26;26-03-26;;;;;0;0;0;SPARX;0;0;N
6701402;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo GT - FERRETERIA EPA, S.A. (Guatemala);11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2026-03-15;2026-03-15;<null>;BINTER TRADE LLC. (Dropship GT);<null>;<null>;<null>;35;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001372-35;0;Contenedor 40 HC;0;12-03-26;12-03-26;09/03/2026;26-03-26;26-03-26;;;;;0;0;0;SPARX;0;0;N
6701403;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo GT - FERRETERIA EPA, S.A. (Guatemala);11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2026-03-15;2026-03-15;<null>;BINTER TRADE LLC. (Dropship GT);<null>;<null>;<null>;36;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001372-36;0;Contenedor 40 HC;0;12-03-26;12-03-26;09/03/2026;26-03-26;26-03-26;;;;;0;0;0;SPARX;0;0;N
6701404;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo GT - FERRETERIA EPA, S.A. (Guatemala);11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2026-03-15;2026-03-15;<null>;BINTER TRADE LLC. (Dropship GT);<null>;<null>;<null>;37;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001372-37;0;Contenedor 40 HC;0;12-03-26;12-03-26;09/03/2026;26-03-26;26-03-26;;;;;0;0;0;SPARX;0;0;N
6701405;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo GT - FERRETERIA EPA, S.A. (Guatemala);11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2026-03-30;2026-03-30;<null>;BINTER TRADE LLC. (Dropship GT);<null>;<null>;<null>;38;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-38;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701406;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo GT - FERRETERIA EPA, S.A. (Guatemala);11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2026-04-30;2026-04-30;<null>;BINTER TRADE LLC. (Dropship GT);<null>;<null>;<null>;39;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-39;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701407;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo GT - FERRETERIA EPA, S.A. (Guatemala);11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2026-04-30;2026-04-30;<null>;BINTER TRADE LLC. (Dropship GT);<null>;<null>;<null>;40;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-40;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701408;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo GT - FERRETERIA EPA, S.A. (Guatemala);11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2026-05-30;2026-05-30;<null>;BINTER TRADE LLC. (Dropship GT);<null>;<null>;<null>;41;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-41;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701409;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo GT - FERRETERIA EPA, S.A. (Guatemala);11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2026-05-30;2026-05-30;<null>;BINTER TRADE LLC. (Dropship GT);<null>;<null>;<null>;42;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-42;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701410;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo GT - FERRETERIA EPA, S.A. (Guatemala);11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2026-05-30;2026-05-30;<null>;BINTER TRADE LLC. (Dropship GT);<null>;<null>;<null>;43;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-43;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701411;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo GT - FERRETERIA EPA, S.A. (Guatemala);11310,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2025-11-30;2025-11-30;7066;BINTER TRADE LLC. (Dropship GT);-- N/A --;101267;2025-12-02;44;XFH251124-2;11310,00;false;false;CNY;EPA;OLO6;Transito;FCIU7380941;MSC;Contenedor 40 HC;ASTAO513775;14-11-25;14-11-25;10/11/2025;01-12-25;08-12-25;05-12-25;20-01-26;01-02-26;;3645;0;NAC;AIR SEA WORLDWIDE;0;0;N
6701413;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo GT - FERRETERIA EPA, S.A. (Guatemala);11310,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2026-04-30;2026-04-30;<null>;BINTER TRADE LLC. (Dropship GT);<null>;<null>;<null>;46;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-46;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701414;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo GT - FERRETERIA EPA, S.A. (Guatemala);11480,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2025-11-30;2025-11-30;7522;BINTER TRADE LLC. (Dropship GT);-- N/A --;101777;2026-02-03;47;XFH260127;11480,00;false;false;CNY;EPA;OLO6;Transito;HAMU3511605;HAPAG LLOYD;Contenedor 40 HC;HTAO00015876;24-11-25;24-11-25;14/11/2025;30-01-26;06-02-26;02-02-26;10-03-26;10-03-26;;3350;0;NAC;SPARX;0;0;N
6701415;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo GT - FERRETERIA EPA, S.A. (Guatemala);12724,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2026-04-30;2026-04-30;<null>;BINTER TRADE LLC. (Dropship GT);<null>;<null>;<null>;49;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-48;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701418;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo GT - FERRETERIA EPA, S.A. (Guatemala);12662,50;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2026-05-20;2026-05-20;<null>;BINTER TRADE LLC. (Dropship GT);<null>;<null>;<null>;51;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-51;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701420;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo VE - FERRETERIA EPA, C.A.;11310,00;USD;<null>;FOB  ;CIF  ;FOB  ;77;116;2025-10-30;2025-10-30;7392;BINTER TRADE LLC. (Dropship EPA - VE) ;-- N/A --;101639;2026-01-16;58;XFH251216A;11310,00;false;false;CNY;EPA;OLO6;Transito;CMAU4656162;CMA CGM;Contenedor 40 HC;BJPBL2500091;12-11-25;12-11-25;13/11/2025;19-12-25;28-12-25;22-12-25;25-02-26;17-02-26;;4990;IOLFT25-963;FAK;IN OCEAN;0;0;N
6701421;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo VE - FERRETERIA EPA, C.A.;11310,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;116;2026-03-30;2026-03-30;<null>;BINTER TRADE LLC. (Dropship EPA - VE) ;<null>;<null>;<null>;59;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-59;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701422;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo VE - FERRETERIA EPA, C.A.;11310,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;116;2026-03-30;2026-03-30;<null>;BINTER TRADE LLC. (Dropship EPA - VE) ;<null>;<null>;<null>;60;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-60;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701424;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo VE - FERRETERIA EPA, C.A.;12416,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;116;2026-03-30;2026-03-30;<null>;BINTER TRADE LLC. (Dropship EPA - VE) ;<null>;<null>;<null>;62;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-62;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701425;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo VE - FERRETERIA EPA, C.A.;11440,00;USD;<null>;FOB  ;CIF  ;FOB  ;77;116;2025-11-30;2025-11-30;7323;BINTER TRADE LLC. (Dropship EPA - VE) ;-- N/A --;101548;2026-01-08;63;XFH251216;11440,00;false;false;CNY;EPA;OLO6;Transito;GESU6889029;CMA CGM;Contenedor 40 HC;BJPBL2500088;10-12-25;10-12-25;14/11/2025;19-12-25;28-12-25;22-12-25;25-02-26;17-02-26;;4990;IOLFT25-965;FAK;IN OCEAN;0;0;N
6701427;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo VE - FERRETERIA EPA, C.A.;11440,00;USD;<null>;FOB  ;CIF  ;FOB  ;77;116;2025-11-30;2025-11-30;7310;BINTER TRADE LLC. (Dropship EPA - VE) ;-- N/A --;101535;2026-01-08;65;XFH251216B;11440,00;false;false;CNY;EPA;OLO6;Transito;GAOU6049483;CMA CGM;Contenedor 40 HC;BJPBL2500090;12-11-25;12-11-25;10/11/2025;17-12-25;29-12-25;22-12-25;25-02-26;14-02-26;;4990;IOLFT25-964;FAK;IN OCEAN;0;0;N
6701429;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo VE - FERRETERIA EPA, C.A.;11440,00;USD;<null>;FOB  ;CIF  ;FOB  ;77;116;2025-11-30;2025-11-30;7492;BINTER TRADE LLC. (Dropship EPA - VE) ;-- N/A --;101742;2026-01-27;67;XFH260105;11440,00;false;false;CNY;EPA;OLO6;Ingresada;UETU5630133;CMA CGM;Contenedor 40 HC;BJPBL2600016;26-12-25;26-12-25;14/11/2025;09-01-26;23-01-26;20-01-26;17-03-26;17-03-26;10-03-26;4130;IOLFT26-052;FAK;IN OCEAN;0;0;N
6701430;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo VE - FERRETERIA EPA, C.A.;11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;116;2026-04-30;2026-04-30;<null>;BINTER TRADE LLC. (Dropship EPA - VE) ;<null>;<null>;<null>;68;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-68;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701432;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo VE - FERRETERIA EPA, C.A.;11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;116;2026-03-30;2026-03-30;<null>;BINTER TRADE LLC. (Dropship EPA - VE) ;<null>;<null>;<null>;70;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-70;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701433;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo VE - FERRETERIA EPA, C.A.;17339,00;USD;<null>;FOB  ;CIF  ;FOB  ;77;116;2025-11-15;2025-11-15;7664;BINTER TRADE LLC. (Dropship EPA - VE) ;-- N/A --;101927;2026-03-12;71;XFH260204A;17339,00;false;false;CNY;EPA;OLO6;Transito;TCNU4528199;CMA CGM;Contenedor 40 HC;BJPBL2600075;12-11-25;12-11-25;10/11/2025;10-02-26;06-03-26;01-03-26;07-04-26;07-04-26;;3430;IOLFT26-151;FAK;IN OCEAN;0;0;N
6701434;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo VE - FERRETERIA EPA, C.A.;17373,00;USD;<null>;FOB  ;CIF  ;FOB  ;77;116;2025-11-30;2025-11-30;7644;BINTER TRADE LLC. (Dropship EPA - VE) ;-- N/A --;101905;2026-03-10;72;XFH260205A;17373,00;false;false;CNY;EPA;OLO6;Transito;TGBU5764645;CMA CGM;Contenedor 40 HC;BJPBL2600076;28-11-25;28-11-25;14/11/2025;10-02-26;06-03-26;01-03-26;14-04-26;07-04-26;;3430;IOLFT26-146;FAK;IN OCEAN;0;0;N
6701435;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo VE - FERRETERIA EPA, C.A.;17703,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;116;2026-04-30;2026-04-30;<null>;BINTER TRADE LLC. (Dropship EPA - VE) ;<null>;<null>;<null>;73;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-73;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701445;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo SV - FERRETERIA EPA, S.A. DE C.V.;11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2026-03-15;2026-03-15;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;85;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001372-85;0;Contenedor 40 HC;0;12-03-26;12-03-26;09/03/2026;11-04-26;11-04-26;;;;;0;0;0;SPARX;0;0;N
6701447;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo SV - FERRETERIA EPA, S.A. DE C.V.;11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2026-03-15;2026-03-15;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;87;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001372-87;0;Contenedor 40 HC;0;12-03-26;12-03-26;09/03/2026;11-04-26;11-04-26;;;;;0;0;0;SPARX;0;0;N
6701448;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo SV - FERRETERIA EPA, S.A. DE C.V.;11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2026-03-15;2026-03-15;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;88;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001372-88;0;Contenedor 40 HC;0;12-03-26;12-03-26;09/03/2026;26-03-26;26-03-26;;;;;0;0;0;SPARX;0;0;N
6701449;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo SV - FERRETERIA EPA, S.A. DE C.V.;11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2026-03-30;2026-03-30;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;89;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-89;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701450;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo SV - FERRETERIA EPA, S.A. DE C.V.;11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2026-04-30;2026-04-30;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;90;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-90;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701451;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo SV - FERRETERIA EPA, S.A. DE C.V.;11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2026-04-30;2026-04-30;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;91;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-91;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701452;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo SV - FERRETERIA EPA, S.A. DE C.V.;11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2026-05-30;2026-05-30;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;92;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-92;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701453;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo SV - FERRETERIA EPA, S.A. DE C.V.;11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2026-05-30;2026-05-30;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;93;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-93;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701454;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo SV - FERRETERIA EPA, S.A. DE C.V.;11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2026-05-30;2026-05-30;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;94;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-94;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6701455;516;TANGSHAN HENGER IMPORT&EXPORT TRADING CO;89;2025-08-29;Directo SV - FERRETERIA EPA, S.A. DE C.V.;11440,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2026-03-30;2026-03-30;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;95;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001372-95;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
